what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410165053067
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410165054040
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1410165065490
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410165067336
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410165070741
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1410165076402
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410165077680
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410165079057
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1410165089554
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410165091083
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410165092437
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410165105022
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410165105479
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410165105560
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410165170856
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410165390527
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410165488629
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1410165696815
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1410165696926
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1410165697054
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1410165697166
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1410165697502
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1410165697622
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.findNext",1410165817479
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1410165873116
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410165876380
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410165877576
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1410165888560
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1410165897805
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1410165911545
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1410165911672
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1410165911824
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1410165935895
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1410165936275
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1410165936912
executed,command,org.eclipse.jdt.debug.ui,3.5.2.v20100928a_r362,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1410165940372
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410165940378
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410165941377
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1410166165599
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1410166215088
executed,command,org.eclipse.jdt.debug.ui,3.5.2.v20100928a_r362,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1410166217699
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410166217706
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410166218521
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1410166249936
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1410166253001
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1410166281058
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1410166283948
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1410166285132
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1410166285749
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1410166286777
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1410166287348
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1410166287837
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1410166291564
started,bundle,org.eclipse.jst.common.frameworks,1.1.403.v201012160000,"org.eclipse.jst.common.frameworks",1410166291675
started,bundle,org.eclipse.wst.ws.service.policy.ui,1.0.202.v201004211732,"org.eclipse.wst.ws.service.policy.ui",1410166291681
started,bundle,org.eclipse.wst.ws.service.policy,1.0.204.v201011011834,"org.eclipse.wst.ws.service.policy",1410166291682
started,bundle,org.eclipse.wst.command.env,1.0.409.v201004211805,"org.eclipse.wst.command.env",1410166291690
started,bundle,org.eclipse.wst.ws,1.1.203.v201004211805,"org.eclipse.wst.ws",1410166291691
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410166293285
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410166295069
executed,command,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring.commands.deleteResources",1410166295072
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1410166295072
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1410166297999
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1410166299637
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1410166300101
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1410166300860
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1410166302103
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1410166302834
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1410166303432
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1410166304420
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1410166305044
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1410166305549
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1410166306582
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1410166307290
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1410166307849
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1410166352110
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1410166352611
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1410166353083
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1410166353734
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1410166354353
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1410166354945
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410166356135
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410166356826
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410166357119
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410166584988
executed,command,org.eclipse.jdt.debug.ui,3.5.2.v20100928a_r362,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1410166618131
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410166618144
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410166618993
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410166619041
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410166620077
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410166638466
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410166641885
opened,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.TypeHierarchy",1410166641988
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.TypeHierarchy",1410166642003
executed,command,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.edit.text.java.open.type.hierarchy",1410166642070
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1410166644873
opened,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.callhierarchy.view",1410166647165
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.callhierarchy.view",1410166647181
executed,command,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.edit.text.java.open.call.hierarchy",1410166647314
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1410166653207
closed,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.callhierarchy.view",1410166653211
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410166659959
executed,command,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.edit.text.java.open.hierarchy",1410166659972
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410166661448
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.ClassFileEditor",1410166661576
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.ClassFileEditor",1410166661663
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1410166666618
closed,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.ClassFileEditor",1410166666618
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410166679848
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410166687147
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.TypeHierarchy",1410166687164
executed,command,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.edit.text.java.open.type.hierarchy",1410166687182
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1410166690865
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineStart",1410166710012
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1410166718280
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410166718578
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410166718861
executed,command,org.eclipse.jdt.debug.ui,3.5.2.v20100928a_r362,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1410166722236
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410166722242
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410166723039
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1410166729450
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1410166731033
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410166763424
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410166771962
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1410166774531
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410166776165
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410166777330
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1410166779688
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1410166785669
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1410166789825
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410166791902
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410166793491
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410166798815
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410166987718
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410167011418
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410167023240
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410167023777
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410167056445
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410167061848
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410167066312
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1410167067979
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.TypeHierarchy",1410167088051
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410167089003
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410167090035
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1410167090039
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410167091077
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410167092705
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1410167092717
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410167094347
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410167096300
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410167239198
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410167241818
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410167274235
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410167277193
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410167297160
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410167863370
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1410167870982
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1410167871664
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1410167872314
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1410167873404
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1410167874261
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1410167875306
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1410167876648
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1410167877305
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1410167878126
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1410167878941
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1410167879697
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1410167880489
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1410167881630
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1410167882180
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1410167882784
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410167886659
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410167888197
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1410167920456
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1410167922239
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410167970106
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410167999599
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410168010027
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410168026160
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1410168027713
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410168028162
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410168107725
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1410168108610
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1410168138961
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410168148272
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410168154025
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1410168154035
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1410168196739
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410168197031
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410168197312
executed,command,org.eclipse.jdt.debug.ui,3.5.2.v20100928a_r362,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1410168200866
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410168200872
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410168201717
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1410168203694
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410168231267
